FIT Profiler Report
Profile stats for: [LightningModule]LitUnrolled.configure_callbacks
         418 function calls (403 primitive calls) in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.000    0.000 PngImagePlugin.py:1080(__init__)
       16    0.000    0.000    0.000    0.000 fromnumeric.py:3148(_ndim_dispatcher)
       12    0.000    0.000    0.000    0.000 _testutils.py:26(__init__)
        7    0.000    0.000    0.000    0.000 threading.py:81(RLock)
       11    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        3    0.000    0.000    0.000    0.000 contextlib.py:381(_exit_wrapper)
        8    0.000    0.000    0.000    0.000 fromnumeric.py:1991(shape)
        1    0.000    0.000    0.000    0.000 freeze_region.py:1(<module>)
        1    0.000    0.000    0.000    0.000 compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _index.py:28(IndexMixin)
        8    0.000    0.000    0.000    0.000 __init__.py:193(_checkLevel)
       10    0.000    0.000    0.000    0.000 multiarray.py:152(concatenate)
        1    0.000    0.000    0.000    0.000 doccer.py:1(<module>)
        2    0.000    0.000    0.000    0.000 result.py:73(op)
       13    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 TiffImagePlugin.py:1064(TiffImageFile)
        1    0.000    0.000    0.000    0.000 {method 'putdata' of 'ImagingCore' objects}
        2    0.000    0.000    0.000    0.000 grad_mode.py:196(__exit__)
       16    0.000    0.000    0.000    0.000 _pep440.py:301(<genexpr>)
       44    0.000    0.000    0.000    0.000 copy.py:182(_deepcopy_atomic)
        1    0.000    0.000    0.000    0.000 _bsr.py:22(bsr_matrix)
       19    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 pathlib.py:945(parent)
        4    0.000    0.000    0.000    0.000 copyreg.py:90(__newobj__)
        2    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1224(__init__)
        8    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 enum.py:932(__or__)
        5    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        3    0.000    0.000    0.000    0.000 selectors.py:275(_key_from_fd)
       23    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       14    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
        1    0.000    0.000    0.000    0.000 <string>:2(__eq__)
        1    0.000    0.000    0.000    0.000 subprocess.py:911(__exit__)
        1    0.000    0.000    0.000    0.000 scheduler.py:113(check_head_pruning)
        2    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 dataclasses.py:342(_tuple_str)
        1    0.000    0.000    0.000    0.000 {method 'putpalette' of 'ImagingCore' objects}
        8    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        1    0.000    0.000    0.000    0.000 JpegImagePlugin.py:346(JpegImageFile)
        1    0.000    0.000    0.000    0.000 FpxImagePlugin.py:50(FpxImageFile)
        1    0.000    0.000    0.000    0.000 scheduler.py:62(check_weight_quantization)
        1    0.000    0.000    0.000    0.000 v2.py:176(LegacyWriter)
        1    0.000    0.000    0.000    0.000 _bootlocale.py:33(getpreferredencoding)
        1    0.000    0.000    0.000    0.000 _coo.py:22(coo_matrix)
        1    0.000    0.000    0.000    0.000 numerictypes.py:228(obj2sctype)
        1    0.000    0.000    0.000    0.000 pathlib.py:718(__str__)
        1    0.000    0.000    0.000    0.000 tfqmr.py:1(<module>)
        8    0.000    0.000    0.000    0.000 {built-in method torch._C._get_deterministic_algorithms}
        1    0.000    0.000    0.000    0.000 mask_and.py:1(<module>)
        8    0.000    0.000    0.000    0.000 {built-in method sys.audit}
        1    0.000    0.000    0.000    0.000 _definitions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _matfuncs.py:336(_ExpmPadeHelper)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:76(__init__)
        1    0.000    0.000    0.000    0.000 scheduler.py:96(check_sparse_pruning)
        2    0.000    0.000    0.000    0.000 parameter_offload.py:225(_end_of_forward_hook)
        1    0.000    0.000    0.000    0.000 dataclasses.py:530(<listcomp>)
        3    0.000    0.000    0.000    0.000 inspect.py:1720(_signature_get_user_defined_method)
        1    0.000    0.000    0.000    0.000 _matfuncs.py:206(ProductOperator)
        8    0.000    0.000    0.000    0.000 {built-in method time.time}
        1    0.000    0.000    0.000    0.000 _procrustes.py:1(<module>)
        5    0.000    0.000    0.000    0.000 dataclasses.py:595(_is_classvar)
        1    0.000    0.000    0.000    0.000 partitioned_param_profiler.py:26(__init__)
        1    0.000    0.000    0.000    0.000 _lambertw.py:1(<module>)
       14    0.000    0.000    0.000    0.000 decorator.py:195(<genexpr>)
        1    0.000    0.000    0.000    0.000 audio_loop.py:1(<module>)
        1    0.000    0.000    0.000    0.000 PdfParser.py:228(<setcomp>)
        1    0.000    0.000    0.000    0.000 olefile.py:406(OleMetadata)
       19    0.000    0.000    0.000    0.000 {method 'endswith' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 {built-in method torch.numel}
        1    0.000    0.000    0.000    0.000 ffmpeg_reader.py:26(FFMPEG_VideoReader)
        2    0.000    0.000    0.000    0.000 __init__.py:10(is_available)
        1    0.000    0.000    0.000    0.000 proglog.py:259(TqdmProgressBarLogger)
       12    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 _dia.py:16(dia_matrix)
        1    0.000    0.000    0.000    0.000 _interface.py:574(_TransposedLinearOperator)
        1    0.000    0.000    0.000    0.000 sre_parse.py:861(_parse_flags)
        6    0.000    0.000    0.000    0.000 request.py:434(format_hint)
        6    0.000    0.000    0.000    0.000 proglog.py:49(callback)
        9    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 ffmpeg.py:534(Writer)
        1    0.000    0.000    0.000    0.000 posixpath.py:100(split)
        1    0.000    0.000    0.000    0.000 PpmImagePlugin.py:53(PpmImageFile)
        1    0.000    0.000    0.000    0.000 format.py:550(Writer)
        1    0.000    0.000    0.000    0.000 PpmImagePlugin.py:148(PpmPlainDecoder)
        8    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
        2    0.000    0.000    0.000    0.000 os.py:812(fsdecode)
        1    0.000    0.000    0.000    0.000 AudioFileClip.py:7(AudioFileClip)
        5    0.000    0.000    0.000    0.000 Image.py:3445(register_save_all)
        6    0.000    0.000    0.000    0.000 proglog.py:375(bar_is_ignored)
        8    0.000    0.000    0.000    0.000 {method 'remove' of 'collections.deque' objects}
        6    0.000    0.000    0.000    0.000 request.py:414(filename)
        1    0.000    0.000    0.000    0.000 IcnsImagePlugin.py:137(IcnsFile)
        1    0.000    0.000    0.000    0.000 _interface.py:606(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 _ni_support.py:31(<module>)
        1    0.000    0.000    0.000    0.000 sre_parse.py:978(addgroup)
        1    0.000    0.000    0.000    0.000 decorator.py:310(ContextManager)
       11    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        4    0.000    0.000    0.000    0.000 {built-in method torch.get_default_dtype}
        1    0.000    0.000    0.000    0.000 _interface.py:725(MatrixLinearOperator)
        2    0.000    0.000    0.000    0.000 result.py:339(_extract_batch_size)
        2    0.000    0.000    0.000    0.000 {method 'untyped_storage' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.000    0.000 _csc.py:16(csc_matrix)
        1    0.000    0.000    0.000    0.000 VideoClip.py:1018(TextClip)
        6    0.000    0.000    0.000    0.000 decorators.py:107(fun)
        1    0.000    0.000    0.000    0.000 v2.py:109(LegacyReader)
        2    0.000    0.000    0.000    0.000 fx_validator.py:166(get_default_logging_levels)
        8    0.000    0.000    0.000    0.000 function_base.py:4887(_meshgrid_dispatcher)
        8    0.000    0.000    0.000    0.000 Image.py:3489(register_decoder)
        1    0.000    0.000    0.000    0.000 __init__.py:1601(addHandler)
        1    0.000    0.000    0.000    0.000 _arrays.py:10(_sparray)
        1    0.000    0.000    0.000    0.000 on_color.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _ccallback.py:26(LowLevelCallable)
        2    0.000    0.000    0.000    0.000 {built-in method torch.is_floating_point}
        2    0.000    0.000    0.000    0.000 engine.py:848(gradient_accumulation_steps)
        1    0.000    0.000    0.000    0.000 GifImagePlugin.py:63(GifImageFile)
        1    0.000    0.000    0.000    0.000 scheduler.py:145(check_channel_pruning)
        2    0.000    0.000    0.000    0.000 _pep440.py:158(_compare)
        2    0.000    0.000    0.000    0.000 __init__.py:1675(getEffectiveLevel)
        6    0.000    0.000    0.000    0.000 decorators.py:122(<dictcomp>)
        2    0.000    0.000    0.000    0.000 distributed_c10d.py:883(_check_single_tensor)
        5    0.000    0.000    0.000    0.000 dataclasses.py:468(_init_param)
        5    0.000    0.000    0.000    0.000 __init__.py:101(CFunctionType)
        4    0.000    0.000    0.000    0.000 distributed_c10d.py:567(pg_default_device)
        2    0.000    0.000    0.000    0.000 engine.py:567(curriculum_enabled_legacy)
        8    0.000    0.000    0.000    0.000 fromnumeric.py:1987(_shape_dispatcher)
        1    0.000    0.000    0.000    0.000 util.py:111(Array)
        6    0.000    0.000    0.000    0.000 _collections_abc.py:302(__subclasshook__)
        1    0.000    0.000    0.000    0.000 _pep440.py:140(__lt__)
        1    0.000    0.000    0.000    0.000 _nbit.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {method 'is_complex' of 'torch._C.TensorBase' objects}
        3    0.000    0.000    0.000    0.000 inspect.py:72(isclass)
        2    0.000    0.000    0.000    0.000 engine.py:842(fp16_auto_cast)
       12    0.000    0.000    0.000    0.000 dataclasses.py:389(<genexpr>)
        2    0.000    0.000    0.000    0.000 {built-in method torch._C._has_storage}
        1    0.000    0.000    0.000    0.000 pathlib.py:691(_from_parsed_parts)
        1    0.000    0.000    0.000    0.000 dataclasses.py:298(__init__)
        1    0.000    0.000    0.000    0.000 speedx.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legacy_plugin_wrapper.py:21(LegacyPlugin)
        7    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        5    0.000    0.000    0.000    0.000 dataclasses.py:603(_is_initvar)
        6    0.000    0.000    0.000    0.000 {method 'popitem' of 'dict' objects}
        8    0.000    0.000    0.000    0.000 stride_tricks.py:476(_broadcast_arrays_dispatcher)
        6    0.000    0.000    0.000    0.000 typing.py:889(<genexpr>)
        2    0.000    0.000    0.000    0.000 grad_mode.py:193(__enter__)
        1    0.000    0.000    0.000    0.000 format.py:622(FormatManager)
        5    0.000    0.000    0.000    0.000 dataclasses.py:402(_field_assign)
        1    0.000    0.000    0.000    0.000 TiffImagePlugin.py:138(<dictcomp>)
        1    0.000    0.000    0.000    0.000 format.py:300(_BaseReaderWriter)
        1    0.000    0.000    0.000    0.000 inspect.py:90(ismethoddescriptor)
        6    0.000    0.000    0.000    0.000 fromnumeric.py:597(_transpose_dispatcher)
        1    0.000    0.000    0.000    0.000 SpiderImagePlugin.py:93(SpiderImageFile)
        1    0.000    0.000    0.000    0.000 inspect.py:285(isbuiltin)
        1    0.000    0.000    0.000    0.000 IcoImagePlugin.py:283(IcoImageFile)
        8    0.000    0.000    0.000    0.000 typing.py:1065(<genexpr>)
        1    0.000    0.000    0.000    0.000 format.py:393(Reader)
       11    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 dataclasses.py:351(<listcomp>)
        1    0.000    0.000    0.000    0.000 MpoImagePlugin.py:103(MpoImageFile)
        1    0.000    0.000    0.000    0.000 WebPImagePlugin.py:37(WebPImageFile)
        1    0.000    0.000    0.000    0.000 util.py:232(BaseProgressIndicator)
        1    0.000    0.000    0.000    0.000 decorator.py:65(FunctionMaker)
       12    0.000    0.000    0.000    0.000 {method '__init_subclass__' of 'object' objects}
        1    0.000    0.000    0.000    0.000 IcnsImagePlugin.py:240(IcnsImageFile)
        8    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 _pep440.py:149(__ge__)
        1    0.000    0.000    0.000    0.000 proglog.py:100(ProgressBarLogger)
        1    0.000    0.000    0.000    0.000 drawing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _pep440.py:165(LegacyVersion)
        3    0.000    0.000    0.000    0.000 typing.py:736(__mro_entries__)
        1    0.000    0.000    0.000    0.000 ImImagePlugin.py:117(ImImageFile)
       12    0.000    0.000    0.000    0.000 _pep440.py:392(_parse_letter_version)
        1    0.000    0.000    0.000    0.000 result.py:170(is_max_reduction)
        1    0.000    0.000    0.000    0.000 pathlib.py:701(_format_parsed_parts)
        1    0.000    0.000    0.000    0.000 plugins.py:6(PluginConfig)
        4    0.000    0.000    0.000    0.000 subprocess.py:1058(_remaining_time)
       10    0.000    0.000    0.000    0.000 enum.py:748(name)
        3    0.000    0.000    0.000    0.000 _add_docstring.py:11(add_newdoc)
        2    0.000    0.000    0.000    0.000 engine.py:2273(_start_timers)
        2    0.000    0.000    0.000    0.000 transforms.py:26(<listcomp>)
        1    0.000    0.000    0.000    0.000 proglog.py:18(ProgressLogger)
        1    0.000    0.000    0.000    0.000 warnings.py:477(__exit__)
        1    0.000    0.000    0.000    0.000 overrides.py:121(decorator)
        2    0.000    0.000    0.000    0.000 {method 'contiguous' of 'torch._C.TensorBase' objects}
        1    0.000    0.000    0.000    0.000 _pep440.py:45(Infinity)
        9    0.000    0.000    0.000    0.000 typing.py:598(<genexpr>)
        1    0.000    0.000    0.000    0.000 request.py:654(SeekableFileObject)
        2    0.000    0.000    0.000    0.000 module.py:1732(remove_from)
        2    0.000    0.000    0.000    0.000 {method 'nbytes' of 'torch._C.StorageBase' objects}
